ITEM_ID,GRAPH_ID,SENTENCE,PRED_HEAD_IDX,ARG_HEAD_IDX,LABEL
ewt-train-6858_22_23,ewt-train-6858,The so called ' Tanker ' wars in the late 1980s put Iran squarely in the bullseye of all nations seeking to transport oil out of the region .,22,23,0
ewt-train-6861_3_2,ewt-train-6861,"The CSIS report cites numerous areas where Iran has funded modernization including the most troublesome aspect , anti-shipping cruise missiles : ' Iran has obtained new anti-ship missiles and missile patrol craft from China , midget submarines from North Korea , submarines from Russia , and modern mines . ' """,3,2,0
ewt-train-6861_3_5,ewt-train-6861,"The CSIS report cites numerous areas where Iran has funded modernization including the most troublesome aspect , anti-shipping cruise missiles : ' Iran has obtained new anti-ship missiles and missile patrol craft from China , midget submarines from North Korea , submarines from Russia , and modern mines . ' """,3,5,0
ewt-train-6861_9_7,ewt-train-6861,"The CSIS report cites numerous areas where Iran has funded modernization including the most troublesome aspect , anti-shipping cruise missiles : ' Iran has obtained new anti-ship missiles and missile patrol craft from China , midget submarines from North Korea , submarines from Russia , and modern mines . ' """,9,7,0
ewt-train-6861_9_10,ewt-train-6861,"The CSIS report cites numerous areas where Iran has funded modernization including the most troublesome aspect , anti-shipping cruise missiles : ' Iran has obtained new anti-ship missiles and missile patrol craft from China , midget submarines from North Korea , submarines from Russia , and modern mines . ' """,9,10,0
ewt-train-6861_24_22,ewt-train-6861,"The CSIS report cites numerous areas where Iran has funded modernization including the most troublesome aspect , anti-shipping cruise missiles : ' Iran has obtained new anti-ship missiles and missile patrol craft from China , midget submarines from North Korea , submarines from Russia , and modern mines . ' """,24,22,0
ewt-train-6861_24_27,ewt-train-6861,"The CSIS report cites numerous areas where Iran has funded modernization including the most troublesome aspect , anti-shipping cruise missiles : ' Iran has obtained new anti-ship missiles and missile patrol craft from China , midget submarines from North Korea , submarines from Russia , and modern mines . ' """,24,27,0
ewt-train-6865_4_3,ewt-train-6865,"In essence , Iran holds the high ground in the Gulf .",4,3,0
ewt-train-6865_4_7,ewt-train-6865,"In essence , Iran holds the high ground in the Gulf .",4,7,0
ewt-train-6872_4_3,ewt-train-6872,"The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .",4,3,0
ewt-train-6872_11_9,ewt-train-6872,"The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .",11,9,0
ewt-train-6872_11_13,ewt-train-6872,"The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .",11,13,0
ewt-train-6872_19_17,ewt-train-6872,"The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .",19,17,0
ewt-train-6872_19_23,ewt-train-6872,"The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .",19,23,0
ewt-train-6886_8_5,ewt-train-6886,"In February of 2005 , Iran and Syria agreed upon a mutual protection pact to combat "" challenges and threats "" in the region .",8,5,0
ewt-train-6886_15_17,ewt-train-6886,"In February of 2005 , Iran and Syria agreed upon a mutual protection pact to combat "" challenges and threats "" in the region .",15,17,0
ewt-train-6890_4_3,ewt-train-6890,Virtually every credible analysis has Syria standing as the strongest military force in the Middle East after Israel .,4,3,0
ewt-train-6890_6_5,ewt-train-6890,Virtually every credible analysis has Syria standing as the strongest military force in the Middle East after Israel .,6,5,0
ewt-train-6892_5_4,ewt-train-6892,"As of 2002 , Syria had some 215,000 soldiers under arms , 4,700 tanks , and a massive artillery capability .",5,4,0
ewt-train-6892_5_8,ewt-train-6892,"As of 2002 , Syria had some 215,000 soldiers under arms , 4,700 tanks , and a massive artillery capability .",5,8,0
ewt-train-6893_5_3,ewt-train-6893,"The Syrian Air Force is comprised of ten to eleven fighter / attack squadrons and sixteen fighter squadrons , totaling somewhere near 650 aircraft .",5,3,0
ewt-train-6893_19_23,ewt-train-6893,"The Syrian Air Force is comprised of ten to eleven fighter / attack squadrons and sixteen fighter squadrons , totaling somewhere near 650 aircraft .",19,23,0
ewt-train-6910_2_1,ewt-train-6910,South Korea holds about $ 200 billion .,2,1,0
ewt-train-6910_2_4,ewt-train-6910,South Korea holds about $ 200 billion .,2,4,0
ewt-train-6911_2_1,ewt-train-6911,These sums give these countries enormous leverage over the United States .,2,1,0
ewt-train-6911_2_4,ewt-train-6911,These sums give these countries enormous leverage over the United States .,2,4,0
ewt-train-6911_2_6,ewt-train-6911,These sums give these countries enormous leverage over the United States .,2,6,0
ewt-train-6914_10_0,ewt-train-6914,"China and Japan , and the world at large , have more dollar reserves than they require .",10,0,0
ewt-train-6914_10_13,ewt-train-6914,"China and Japan , and the world at large , have more dollar reserves than they require .",10,13,0
ewt-train-6914_16_15,ewt-train-6914,"China and Japan , and the world at large , have more dollar reserves than they require .",16,15,0
ewt-train-6920_4_3,ewt-train-6920,"In short , China has the American economy by the throat .",4,3,0
ewt-train-6920_4_7,ewt-train-6920,"In short , China has the American economy by the throat .",4,7,0
ewt-train-6925_8_2,ewt-train-6925,The rapid victory during the first Gulf War cemented this perception .,8,2,0
ewt-train-6925_8_10,ewt-train-6925,The rapid victory during the first Gulf War cemented this perception .,8,10,0
ewt-train-6928_10_9,ewt-train-6928,"Thanks to repeated deployments to Iraq and Afghanistan , recruiting is at an all - time low .",10,9,0
ewt-train-6931_18_2,ewt-train-6931,Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - have analyzed the data at hand and put a price tag on the Iraq occupation .,18,2,0
ewt-train-6931_18_19,ewt-train-6931,Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - have analyzed the data at hand and put a price tag on the Iraq occupation .,18,19,0
ewt-train-6931_19_21,ewt-train-6931,Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - have analyzed the data at hand and put a price tag on the Iraq occupation .,19,21,0
ewt-train-6953_4_1,ewt-train-6953,"The invasion of Iraq provided marvelous political cover for the GOP not only during those midterms , but during the 2004 Presidential election .",4,1,0
ewt-train-6953_4_7,ewt-train-6953,"The invasion of Iraq provided marvelous political cover for the GOP not only during those midterms , but during the 2004 Presidential election .",4,7,0
ewt-train-6955_2_1,ewt-train-6955,The answer lies in one now - familiar name : Jack Abramoff .,2,1,0
ewt-train-6956_3_2,ewt-train-6956,"The Abramoff scandal threatens to subsume all the hard - fought GOP gains in Congress , and the 2006 midterms are less than a year away .",3,2,0
ewt-train-6956_5_12,ewt-train-6956,"The Abramoff scandal threatens to subsume all the hard - fought GOP gains in Congress , and the 2006 midterms are less than a year away .",5,12,0
ewt-train-6958_1_0,ewt-train-6958,"Logic says no , but logic seldom plays any part in modern American politics .",1,0,0
ewt-train-6958_7_5,ewt-train-6958,"Logic says no , but logic seldom plays any part in modern American politics .",7,5,0
ewt-train-6958_7_9,ewt-train-6958,"Logic says no , but logic seldom plays any part in modern American politics .",7,9,0
ewt-train-6959_10_11,ewt-train-6959,All arguments that the Bush administration would be insane to attack Iran and risk a global conflagration for the sake of political cover run into one unavoidable truth .,10,11,0
ewt-train-6959_13_16,ewt-train-6959,All arguments that the Bush administration would be insane to attack Iran and risk a global conflagration for the sake of political cover run into one unavoidable truth .,13,16,0
ewt-train-6959_23_1,ewt-train-6959,All arguments that the Bush administration would be insane to attack Iran and risk a global conflagration for the sake of political cover run into one unavoidable truth .,23,1,0
